year,conference,paper,author,institute
2017,CHI Human-Computer Interaction,A Critical Lens on Dementia and Design in HCI,Anne Marie Piper,Northwestern University
2017,CHI Human-Computer Interaction,What Is Interaction?,Kasper Hornbæk,University of CopenhagenAntti Oulasvirta
2017,CHI Human-Computer Interaction,BIGnav: Bayesian Information Gain for Guiding Multiscale Navigation,Wanyu Liu,Paris-Saclay University
2017,CHI Human-Computer Interaction,BIGnav: Bayesian Information Gain for Guiding Multiscale Navigation,Rafael Lucas D'Oliveira,University of Campinas
2017,CHI Human-Computer Interaction,BIGnav: Bayesian Information Gain for Guiding Multiscale Navigation,Michel Beaudouin-Lafon,Paris-Saclay University
2017,CHI Human-Computer Interaction,BIGnav: Bayesian Information Gain for Guiding Multiscale Navigation,Olivier Rioul,Paris-Saclay University
2017,CHI Human-Computer Interaction,Modelling Learning of New Keyboard Layouts,Jussi P. P. Jokinen,Aalto University
2017,CHI Human-Computer Interaction,Modelling Learning of New Keyboard Layouts,Sayan Sarcar,Kochi University of Technology
2017,CHI Human-Computer Interaction,Modelling Learning of New Keyboard Layouts,Antti Oulasvirta,Aalto University
2017,CHI Human-Computer Interaction,Modelling Learning of New Keyboard Layouts,Chaklam Silpasuwanchai,Kochi University of Technology
2017,CHI Human-Computer Interaction,Modelling Learning of New Keyboard Layouts,Zhenxin Wang,Kochi University of Technology
2017,CHI Human-Computer Interaction,Modelling Learning of New Keyboard Layouts,Xiangshi Ren,Kochi University of Technology
2017,CHI Human-Computer Interaction,Flash Organizations: Crowdsourcing Complex Work by Structuring Crowds As Organizations,Melissa A. Valentine,Stanford University
2017,CHI Human-Computer Interaction,Flash Organizations: Crowdsourcing Complex Work by Structuring Crowds As Organizations,Daniela Retelny,Stanford University
2017,CHI Human-Computer Interaction,Flash Organizations: Crowdsourcing Complex Work by Structuring Crowds As Organizations,Alexandra To,Carnegie Mellon University
2017,CHI Human-Computer Interaction,Flash Organizations: Crowdsourcing Complex Work by Structuring Crowds As Organizations,Negar Rahmati,Stanford University
2017,CHI Human-Computer Interaction,Flash Organizations: Crowdsourcing Complex Work by Structuring Crowds As Organizations,Tulsee Doshi,Stanford University
2017,CHI Human-Computer Interaction,Flash Organizations: Crowdsourcing Complex Work by Structuring Crowds As Organizations,Michael Bernstein,Stanford University
2017,CHI Human-Computer Interaction,Reflective Practicum: A Framework of Sensitising Concepts to Design for Transformative Reflection,Petr Slovák,TU Wien
2017,CHI Human-Computer Interaction,Reflective Practicum: A Framework of Sensitising Concepts to Design for Transformative Reflection,Christopher Frauenberger,TU Wien
2017,CHI Human-Computer Interaction,Reflective Practicum: A Framework of Sensitising Concepts to Design for Transformative Reflection,Geraldine Fitzpatrick,TU Wien
2017,CHI Human-Computer Interaction,Fingertip Tactile Devices for Virtual Object Manipulation and Exploration,Samuel B. Schorr,Stanford University
2017,CHI Human-Computer Interaction,Fingertip Tactile Devices for Virtual Object Manipulation and Exploration,Allison M. Okamura,Stanford University
2017,CHI Human-Computer Interaction,What Can Be Predicted from Six Seconds of Driver Glances?,Lex Fridman,Massachusetts Institute of Technology
2017,CHI Human-Computer Interaction,What Can Be Predicted from Six Seconds of Driver Glances?,Heishiro,Toyoda Toyota Collaborative Safety Research Center
2017,CHI Human-Computer Interaction,What Can Be Predicted from Six Seconds of Driver Glances?,Sean Seaman,Touchstone Evaluations
2017,CHI Human-Computer Interaction,What Can Be Predicted from Six Seconds of Driver Glances?,Bobbie Seppelt,Touchstone Evaluations
2017,CHI Human-Computer Interaction,What Can Be Predicted from Six Seconds of Driver Glances?,Linda Angell,Touchstone Evaluations
2017,CHI Human-Computer Interaction,What Can Be Predicted from Six Seconds of Driver Glances?,Joonbum Lee,Massachusetts Institute of Technology
2017,CHI Human-Computer Interaction,What Can Be Predicted from Six Seconds of Driver Glances?,Bruce Mehler,Massachusetts Institute of Technology
2017,CHI Human-Computer Interaction,What Can Be Predicted from Six Seconds of Driver Glances?,Bryan Reimer,Massachusetts Institute of Technology
2017,CHI Human-Computer Interaction,Design and Evaluation of a Data-Driven Password Meter,Blase Ur,University of Chicago
2017,CHI Human-Computer Interaction,Design and Evaluation of a Data-Driven Password Meter,Felicia Alfieri,Carnegie Mellon University
2017,CHI Human-Computer Interaction,Design and Evaluation of a Data-Driven Password Meter,Maung Aung,Carnegie Mellon University
2017,CHI Human-Computer Interaction,Design and Evaluation of a Data-Driven Password Meter,Lujo Bauer,Carnegie Mellon University
2017,CHI Human-Computer Interaction,Design and Evaluation of a Data-Driven Password Meter,Nicolas Christin,Carnegie Mellon University
2017,CHI Human-Computer Interaction,Design and Evaluation of a Data-Driven Password Meter,Jessica Colnago,Carnegie Mellon University
2017,CHI Human-Computer Interaction,Design and Evaluation of a Data-Driven Password Meter,Lorrie Faith Cranor,Carnegie Mellon University
2017,CHI Human-Computer Interaction,Design and Evaluation of a Data-Driven Password Meter,Henry Dixon,Carnegie Mellon University
2017,CHI Human-Computer Interaction,Design and Evaluation of a Data-Driven Password Meter,Pardis Emami Naeini,Carnegie Mellon University
2017,CHI Human-Computer Interaction,Design and Evaluation of a Data-Driven Password Meter,Hana Habib,Carnegie Mellon University
2017,CHI Human-Computer Interaction,Design and Evaluation of a Data-Driven Password Meter,Noah Johnson,Carnegie Mellon University
2017,CHI Human-Computer Interaction,Design and Evaluation of a Data-Driven Password Meter,William Melicher,Carnegie Mellon University
2017,CHI Human-Computer Interaction,You Want Me to Work with Who?: Stakeholder Perceptions of Automated Team Formation in Project-based Courses,Farnaz Jahanbakhsh,University of Illinois at UrbanaâChampaign
2017,CHI Human-Computer Interaction,You Want Me to Work with Who?: Stakeholder Perceptions of Automated Team Formation in Project-based Courses,Wai-Tat Fu,University of Illinois at UrbanaâChampaign
2017,CHI Human-Computer Interaction,You Want Me to Work with Who?: Stakeholder Perceptions of Automated Team Formation in Project-based Courses,Karrie Karahalios,University of Illinois at UrbanaâChampaign
2017,CHI Human-Computer Interaction,You Want Me to Work with Who?: Stakeholder Perceptions of Automated Team Formation in Project-based Courses,Darko Marinov,University of Illinois at UrbanaâChampaign
2017,CHI Human-Computer Interaction,You Want Me to Work with Who?: Stakeholder Perceptions of Automated Team Formation in Project-based Courses,Brian Bailey,University of Illinois at UrbanaâChampaign
2017,CHI Human-Computer Interaction,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,Viirj Kan,Massachusetts Institute of Technology
2017,CHI Human-Computer Interaction,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,Emma Vargo,Massachusetts Institute of Technology
2017,CHI Human-Computer Interaction,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,Noa Machover,Massachusetts Institute of Technology
2017,CHI Human-Computer Interaction,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,Hiroshi Ishii,Massachusetts Institute of Technology
2017,CHI Human-Computer Interaction,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,Serena Pan,Massachusetts Institute of Technology
2017,CHI Human-Computer Interaction,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,Weixuan Chen,Massachusetts Institute of Technology
2017,CHI Human-Computer Interaction,Organic Primitives: Synthesis and Design of pH-Reactive Materials using Molecular I/O for Sensing Actuation and Interaction,Yasuaki Kakehi,Massachusetts Institute of Technology
2017,CIKM Knowledge Management,Hike: A Hybrid Human-Machine Method for Entity Alignment in Large-Scale Knowledge Bases,Yan Zhuang,Tsinghua University
2017,CIKM Knowledge Management,Hike: A Hybrid Human-Machine Method for Entity Alignment in Large-Scale Knowledge Bases,Guoliang Li,Tsinghua University
2017,CIKM Knowledge Management,Hike: A Hybrid Human-Machine Method for Entity Alignment in Large-Scale Knowledge Bases,Zhuojian Zhong,Tsinghua University
2017,CIKM Knowledge Management,Hike: A Hybrid Human-Machine Method for Entity Alignment in Large-Scale Knowledge Bases,Jianhua Feng,Tsinghua University
2017,CVPR Computer Vision,Densely Connected Convolutional Networks,Zhuang Liu,Tsinghua University
2017,CVPR Computer Vision,Densely Connected Convolutional Networks,Gao Huang,Cornell University
2017,CVPR Computer Vision,Densely Connected Convolutional Networks,Laurens van der Maaten,Meta
2017,CVPR Computer Vision,Densely Connected Convolutional Networks,Kilian Q. Weinberger,Cornell University
2017,CVPR Computer Vision,Learning from Simulated and Unsupervised Images through Adversarial Training,Ashish Shrivastava,Apple
2017,CVPR Computer Vision,Learning from Simulated and Unsupervised Images through Adversarial Training,Tomas Pfister,Apple
2017,CVPR Computer Vision,Learning from Simulated and Unsupervised Images through Adversarial Training,Oncel Tuzel,Apple
2017,CVPR Computer Vision,Learning from Simulated and Unsupervised Images through Adversarial Training,Josh Susskind,Apple
2017,CVPR Computer Vision,Learning from Simulated and Unsupervised Images through Adversarial Training,Wenda Wang,Apple
2017,CVPR Computer Vision,Learning from Simulated and Unsupervised Images through Adversarial Training,Russ Webb,Apple
2017,FOCS Theory,A dichotomy theorem for nonuniform CSPs,Andrei A. Bulatov,Simon Fraser University
2017,FOCS Theory,The Proof of CSP Dichotomy Conjecture,Dmitriy Zhuk,Moscow State University
2017,FOCS Theory,The Matching Problem in General Graphs is in Quasi-NC,Ola Svensson,Ãcole Polytechnique FÃ©dÃ©rale de Lausanne
2017,FOCS Theory,The Matching Problem in General Graphs is in Quasi-NC,Jakub Tarnawski,Ãcole Polytechnique FÃ©dÃ©rale de Lausanne
2017,FSE Software Engineering,"The Power of ""Why"" and ""Why Not"": Enriching Scenario Exploration with Provenance",Tim Nelson,Brown University
2017,FSE Software Engineering,"The Power of ""Why"" and ""Why Not"": Enriching Scenario Exploration with Provenance",Natasha Danas,Brown University
2017,FSE Software Engineering,"The Power of ""Why"" and ""Why Not"": Enriching Scenario Exploration with Provenance",Daniel J. Dougherty,Worcester Polytechnic Institute
2017,FSE Software Engineering,"The Power of ""Why"" and ""Why Not"": Enriching Scenario Exploration with Provenance",Shriram Krishnamurthi,Brown University
2017,FSE Software Engineering,Understanding Misunderstandings in Source Code,Dan Gopstein,New York University
2017,FSE Software Engineering,Understanding Misunderstandings in Source Code,Jake Iannacone,New York University
2017,FSE Software Engineering,Understanding Misunderstandings in Source Code,Yu Yan,Pennsylvania State University
2017,FSE Software Engineering,Understanding Misunderstandings in Source Code,Lois DeLong,New York University
2017,FSE Software Engineering,Understanding Misunderstandings in Source Code,Yanyan Zhuang,University of Colorado Boulder
2017,FSE Software Engineering,Understanding Misunderstandings in Source Code,Martin K.-C. Yeh,Pennsylvania State University
2017,FSE Software Engineering,Understanding Misunderstandings in Source Code,Justin Cappos,New York University
2017,FSE Software Engineering,"Trade-Offs in Continuous Integration: Assurance, Security, and Flexibility",Michael Hilton,Oregon State University
2017,FSE Software Engineering,"Trade-Offs in Continuous Integration: Assurance, Security, and Flexibility",Nicholas Nelson,Oregon State University
2017,FSE Software Engineering,"Trade-Offs in Continuous Integration: Assurance, Security, and Flexibility",Timothy Tunnell,University of Illinois at UrbanaâChampaign
2017,FSE Software Engineering,"Trade-Offs in Continuous Integration: Assurance, Security, and Flexibility",Darko Marinov,University of Illinois at UrbanaâChampaign
2017,FSE Software Engineering,"Trade-Offs in Continuous Integration: Assurance, Security, and Flexibility",Danny Dig,Oregon State University
2017,FSE Software Engineering,Cooperative Kernels: GPU Multitasking for Blocking Algorithms,Tyler Sorensen,Imperial College London
2017,FSE Software Engineering,Cooperative Kernels: GPU Multitasking for Blocking Algorithms,Hugues Evrard,Imperial College London
2017,FSE Software Engineering,Cooperative Kernels: GPU Multitasking for Blocking Algorithms,Alastair F. Donaldson,Imperial College London
2017,FSE Software Engineering,Fairness Testing: Testing Software for Discrimination,Sainyam Galhotra,University of Massachusetts Amherst
2017,FSE Software Engineering,Fairness Testing: Testing Software for Discrimination,Yuriy Brun,University of Massachusetts Amherst
2017,FSE Software Engineering,Fairness Testing: Testing Software for Discrimination,Alexandra Meliou,University of Massachusetts Amherst
2017,FSE Software Engineering,Discovering Relational Specifications,Calvin Smith,University of WisconsinâMadison
2017,FSE Software Engineering,Discovering Relational Specifications,Gabriel Ferns,University of WisconsinâMadison
